trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
901,False,"{'a': 0.8, 'e': 0.0}",20,6,21.429823948976274,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.8, 'e': 0.0}",35,21,24.213750373874216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.8, 'e': 0.0}",25,11,27.466210327270694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.8, 'e': 0.0}",25,16,12.13658519255115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.8, 'e': 0.0}",30,21,17.56502925417664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.8, 'e': 0.0}",20,8,22.33148911995062,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.8, 'e': 0.0}",30,19,23.137491736362918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.8, 'e': 0.0}",20,16,8.981612142119161,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.8, 'e': 0.0}",20,15,10.141083399710158,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.8, 'e': 0.0}",20,14,11.44713531336928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.8, 'e': 0.0}",25,10,32.94599344412893,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.8, 'e': 0.0}",30,20,18.759717426245274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.8, 'e': 0.0}",20,13,11.692380044435954,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.8, 'e': 0.0}",20,16,5.998066435008174,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.8, 'e': 0.0}",20,12,16.4089281076718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.8, 'e': 0.0}",30,8,36.787232486187584,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.8, 'e': 0.0}",20,13,13.756564038915627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.8, 'e': 0.0}",20,12,14.631181456523294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.8, 'e': 0.0}",25,15,19.812743233563893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.8, 'e': 0.0}",25,8,25.909754179163837,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.8, 'e': 0.0}",25,14,18.776392522462167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.8, 'e': 0.0}",20,16,7.4181800157193525,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.8, 'e': 0.0}",25,15,18.716917458223172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.8, 'e': 0.0}",20,8,23.795918377225846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.8, 'e': 0.0}",25,7,30.2994022198788,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.8, 'e': 0.0}",25,15,19.9470133600481,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.8, 'e': 0.0}",25,7,35.38849676792975,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.8, 'e': 0.0}",20,13,12.39874121454034,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.8, 'e': 0.0}",20,14,11.324369038811945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.8, 'e': 0.0}",30,13,31.27283051748774,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.8, 'e': 0.0}",25,11,27.48672235565782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.8, 'e': 0.0}",25,19,8.345480390970305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.8, 'e': 0.0}",25,14,16.025792427354638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.8, 'e': 0.0}",20,13,13.51021959193098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.8, 'e': 0.0}",20,6,20.684156409535976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.8, 'e': 0.0}",20,12,17.411584579535948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.8, 'e': 0.0}",25,6,36.01262201871583,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.8, 'e': 0.0}",35,14,45.020415644914515,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.8, 'e': 0.0}",20,12,15.520688935151451,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.8, 'e': 0.0}",20,6,23.35338369080206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.8, 'e': 0.0}",20,6,23.65868112670146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.8, 'e': 0.0}",20,14,12.581345622922992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.8, 'e': 0.0}",20,15,10.54649993353534,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.8, 'e': 0.0}",25,6,33.04717781258344,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.8, 'e': 0.0}",20,9,17.276742791354526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.8, 'e': 0.0}",20,6,26.038705905167102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.8, 'e': 0.0}",20,8,24.559026589501322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.8, 'e': 0.0}",30,20,20.970156956161986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.8, 'e': 0.0}",20,13,12.65656096600772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.8, 'e': 0.0}",25,17,13.255541712454528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.8, 'e': 0.0}",20,12,16.757652946309516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.8, 'e': 0.0}",25,16,14.756011418491195,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
